id,malId,snapshotDate,rank,popularity,score,scoredBy,members,favorites,etlRunId,genres,title
2160,5114,2025-08-12,3,2,9.08,2275426,3526281,241818,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
2161,9253,2025-08-12,2,14,9.08,1477939,2770046,202466,rankings-20250812-210408-4f0b9bab,"{Drama,Sci-Fi,Suspense}",Steins;Gate
2162,9969,2025-08-12,10,413,9.01,245294,612779,8453,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama'
2163,11061,2025-08-12,12,7,8.98,1850915,3153318,216878,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
2164,15335,2025-08-12,28,1045,8.85,142821,261936,2107,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
2165,15417,2025-08-12,8,767,9.06,173844,353173,3122,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
2166,17074,2025-08-12,45,316,8.75,368105,718061,24307,rankings-20250812-210408-4f0b9bab,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
2167,28851,2025-08-12,19,19,8.92,1754095,2568576,91289,rankings-20250812-210408-4f0b9bab,"{""Award Winning"",Drama}",Koe no Katachi
2168,28977,2025-08-12,4,347,9.07,272624,672857,17260,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama°
2169,31758,2025-08-12,35,497,8.81,290725,486779,8048,rankings-20250812-210408-4f0b9bab,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
2170,32281,2025-08-12,30,10,8.85,2018714,2918465,94615,rankings-20250812-210408-4f0b9bab,"{""Award Winning"",Drama}",Kimi no Na wa.
2171,32935,2025-08-12,47,113,8.74,871979,1276509,15752,rankings-20250812-210408-4f0b9bab,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
2172,34096,2025-08-12,11,793,9.00,156220,343898,2795,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama.
2173,35180,2025-08-12,29,602,8.85,208335,416573,14973,rankings-20250812-210408-4f0b9bab,{Drama},3-gatsu no Lion 2nd Season
2174,35247,2025-08-12,23,600,8.88,211002,420092,8909,rankings-20250812-210408-4f0b9bab,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
2175,36838,2025-08-12,32,1178,8.83,111623,224861,1243,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
2176,37491,2025-08-12,26,1255,8.86,104519,218388,1098,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
2177,37510,2025-08-12,44,72,8.76,1057821,1710040,33817,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
2178,37521,2025-08-12,46,66,8.75,1019216,1685031,55406,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Drama}",Vinland Saga
2179,37987,2025-08-12,27,323,8.86,317077,671962,9409,rankings-20250812-210408-4f0b9bab,"{""Award Winning"",Drama}",Violet Evergarden Movie
2180,38524,2025-08-12,5,21,9.07,1719773,2536401,62211,rankings-20250812-210408-4f0b9bab,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
2181,39486,2025-08-12,7,1488,9.06,81809,171078,4413,rankings-20250812-210408-4f0b9bab,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
2182,40028,2025-08-12,34,31,8.81,1427912,2241046,54609,rankings-20250812-210408-4f0b9bab,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
2183,40682,2025-08-12,31,1984,8.84,49535,122380,2483,rankings-20250812-210408-4f0b9bab,{Action},Kingdom 3rd Season
2184,41467,2025-08-12,13,364,8.97,346744,635480,22411,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
2185,42938,2025-08-12,14,456,8.96,272044,523617,20846,rankings-20250812-210408-4f0b9bab,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
2186,43608,2025-08-12,16,165,8.95,583662,1080449,32526,rankings-20250812-210408-4f0b9bab,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
2187,47917,2025-08-12,37,308,8.79,437975,719140,33221,rankings-20250812-210408-4f0b9bab,{Comedy},Bocchi the Rock!
2188,48583,2025-08-12,41,92,8.77,846189,1447980,31299,rankings-20250812-210408-4f0b9bab,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
2189,49387,2025-08-12,25,275,8.87,439674,762935,18915,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Drama}",Vinland Saga Season 2
2190,51009,2025-08-12,40,125,8.77,690015,1211104,24367,rankings-20250812-210408-4f0b9bab,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
2191,51535,2025-08-12,22,270,8.88,489126,814835,16495,rankings-20250812-210408-4f0b9bab,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
2192,52991,2025-08-12,1,135,9.30,694100,1228319,74415,rankings-20250812-210408-4f0b9bab,"{Adventure,Drama,Fantasy}",Sousou no Frieren
2193,54492,2025-08-12,33,313,8.82,381426,714715,22326,rankings-20250812-210408-4f0b9bab,"{Drama,Mystery}",Kusuriya no Hitorigoto
2194,55255,2025-08-12,38,6973,8.79,4196,10682,575,rankings-20250812-210408-4f0b9bab,"{Drama,Sci-Fi,Suspense}",Alien Stage
2195,55690,2025-08-12,43,994,8.76,159676,276896,5887,rankings-20250812-210408-4f0b9bab,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
2196,58514,2025-08-12,24,677,8.88,168729,374398,5380,rankings-20250812-210408-4f0b9bab,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
2197,59192,2025-08-12,42,1450,8.76,8571,177383,1637,rankings-20250812-210408-4f0b9bab,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
2198,59571,2025-08-12,39,3063,8.79,21766,57319,413,rankings-20250812-210408-4f0b9bab,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
2199,60022,2025-08-12,9,1961,9.03,91908,126856,2333,rankings-20250812-210408-4f0b9bab,"{Action,Adventure,Fantasy}",One Piece Fan Letter
2200,60489,2025-08-12,20,1404,8.89,89271,193139,3808,rankings-20250812-210408-4f0b9bab,"{Drama,Sci-Fi}",Takopii no Genzai
2201,1,2025-08-13,37,41,8.79,1018068,1960555,85044,rankings-20250813-210408-bbb2b1a3,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
2202,19,2025-08-13,22,119,8.90,468197,1262440,58247,rankings-20250813-210408-bbb2b1a3,"{Drama,Mystery,Suspense}",Monster
2203,199,2025-08-13,47,44,8.74,1381205,1945695,34345,rankings-20250813-210408-bbb2b1a3,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
2204,263,2025-08-13,48,362,8.73,332424,671587,24515,rankings-20250813-210408-bbb2b1a3,{Sports},Hajime no Ippo
2205,820,2025-08-13,13,744,9.00,85125,352687,17602,rankings-20250813-210408-bbb2b1a3,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
2206,918,2025-08-13,17,145,8.94,423073,1144239,59068,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama
2207,2904,2025-08-13,21,45,8.91,1277315,1921364,80602,rankings-20250813-210408-bbb2b1a3,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
2208,2921,2025-08-13,45,3050,8.75,24081,64838,3041,rankings-20250813-210408-bbb2b1a3,"{Drama,Sports}",Ashita no Joe 2
2209,4181,2025-08-13,18,119,8.94,685454,1251966,70834,rankings-20250813-210408-bbb2b1a3,"{Drama,Romance}",Clannad: After Story
2210,5114,2025-08-13,6,3,9.05,2276495,3529347,231680,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
2211,9253,2025-08-13,2,14,9.09,1476462,2806642,193314,rankings-20250813-210408-bbb2b1a3,"{Drama,Sci-Fi,Suspense}",Steins;Gate
2212,9969,2025-08-13,4,403,9.07,244419,599171,8433,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama'
2213,11061,2025-08-13,10,8,9.02,1878518,3018452,220113,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
2214,15335,2025-08-13,26,1049,8.87,138950,256904,2179,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
2215,15417,2025-08-13,5,744,9.05,173999,356704,3100,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
2216,17074,2025-08-13,50,314,8.71,379432,688283,23519,rankings-20250813-210408-bbb2b1a3,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
2217,28851,2025-08-13,14,18,8.95,1725212,2465315,92712,rankings-20250813-210408-bbb2b1a3,"{""Award Winning"",Drama}",Koe no Katachi
2218,28977,2025-08-13,8,345,9.04,272199,688141,17297,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama°
2219,31758,2025-08-13,40,507,8.78,291301,492008,8009,rankings-20250813-210408-bbb2b1a3,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
2220,32281,2025-08-13,28,10,8.86,2049021,2878560,91655,rankings-20250813-210408-bbb2b1a3,"{""Award Winning"",Drama}",Kimi no Na wa.
2221,32935,2025-08-13,36,117,8.80,862826,1265542,15766,rankings-20250813-210408-bbb2b1a3,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
2222,34096,2025-08-13,12,787,9.00,159508,337289,2759,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama.
2223,35180,2025-08-13,27,589,8.86,205940,438266,14950,rankings-20250813-210408-bbb2b1a3,{Drama},3-gatsu no Lion 2nd Season
2224,35247,2025-08-13,29,606,8.85,204559,426850,8768,rankings-20250813-210408-bbb2b1a3,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
2225,36838,2025-08-13,41,1133,8.77,109589,225086,1242,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
2226,37491,2025-08-13,19,1225,8.92,104312,224066,1068,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
2227,37510,2025-08-13,38,72,8.79,1025163,1634207,33242,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
2228,37521,2025-08-13,39,63,8.78,1018619,1764508,54395,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Drama}",Vinland Saga
2229,37987,2025-08-13,25,323,8.88,316347,704699,9178,rankings-20250813-210408-bbb2b1a3,"{""Award Winning"",Drama}",Violet Evergarden Movie
2230,38524,2025-08-13,3,20,9.08,1757396,2504568,61709,rankings-20250813-210408-bbb2b1a3,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
2231,39486,2025-08-13,9,1547,9.04,84112,171051,4654,rankings-20250813-210408-bbb2b1a3,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
2232,40028,2025-08-13,43,31,8.76,1493069,2250725,54897,rankings-20250813-210408-bbb2b1a3,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
2233,40682,2025-08-13,33,1973,8.82,49008,126261,2497,rankings-20250813-210408-bbb2b1a3,{Action},Kingdom 3rd Season
2234,41467,2025-08-13,11,367,9.01,355321,637845,22829,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
2235,42938,2025-08-13,16,463,8.94,269713,531776,21265,rankings-20250813-210408-bbb2b1a3,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
2236,43608,2025-08-13,15,168,8.95,590502,1029584,31755,rankings-20250813-210408-bbb2b1a3,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
2237,47917,2025-08-13,46,311,8.74,446909,733883,34151,rankings-20250813-210408-bbb2b1a3,{Comedy},Bocchi the Rock!
2238,48583,2025-08-13,35,97,8.80,861360,1453713,32253,rankings-20250813-210408-bbb2b1a3,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
2239,49387,2025-08-13,31,281,8.84,434771,783148,19197,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Drama}",Vinland Saga Season 2
2240,51009,2025-08-13,42,122,8.76,706018,1251946,24518,rankings-20250813-210408-bbb2b1a3,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
2241,51535,2025-08-13,23,264,8.88,490783,788581,17026,rankings-20250813-210408-bbb2b1a3,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
2242,52991,2025-08-13,1,133,9.33,701565,1205791,73733,rankings-20250813-210408-bbb2b1a3,"{Adventure,Drama,Fantasy}",Sousou no Frieren
2243,54492,2025-08-13,30,317,8.84,390615,713352,23049,rankings-20250813-210408-bbb2b1a3,"{Drama,Mystery}",Kusuriya no Hitorigoto
2244,55255,2025-08-13,49,6744,8.72,4285,10301,580,rankings-20250813-210408-bbb2b1a3,"{Drama,Sci-Fi,Suspense}",Alien Stage
2245,55690,2025-08-13,44,958,8.75,153089,281152,5938,rankings-20250813-210408-bbb2b1a3,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
2246,58514,2025-08-13,20,669,8.92,165122,384942,5339,rankings-20250813-210408-bbb2b1a3,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
2247,59192,2025-08-13,34,1501,8.81,8820,180586,1649,rankings-20250813-210408-bbb2b1a3,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
2248,59571,2025-08-13,32,3081,8.83,21454,57427,415,rankings-20250813-210408-bbb2b1a3,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
2249,60022,2025-08-13,7,1928,9.05,88939,124895,2274,rankings-20250813-210408-bbb2b1a3,"{Action,Adventure,Fantasy}",One Piece Fan Letter
2250,60489,2025-08-13,24,1365,8.88,90718,187279,3809,rankings-20250813-210408-bbb2b1a3,"{Drama,Sci-Fi}",Takopii no Genzai
2251,1,2025-08-14,48,41,8.74,1003668,2002183,89875,rankings-20250814-210408-a13d4bb4,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
2252,19,2025-08-14,31,120,8.85,486246,1250743,57126,rankings-20250814-210408-a13d4bb4,"{Drama,Mystery,Suspense}",Monster
2253,199,2025-08-14,45,44,8.76,1371866,2015803,33622,rankings-20250814-210408-a13d4bb4,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
2254,263,2025-08-14,40,348,8.78,329861,662054,24701,rankings-20250814-210408-a13d4bb4,{Sports},Hajime no Ippo
2255,820,2025-08-14,9,730,9.00,84986,352886,17714,rankings-20250814-210408-a13d4bb4,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
2256,918,2025-08-14,22,147,8.89,413678,1116093,59129,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama
2257,2904,2025-08-14,14,46,8.95,1230804,1882457,77925,rankings-20250814-210408-a13d4bb4,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
2258,2921,2025-08-14,41,3039,8.77,24543,62646,3092,rankings-20250814-210408-a13d4bb4,"{Drama,Sports}",Ashita no Joe 2
2259,4181,2025-08-14,21,119,8.90,679855,1266410,71494,rankings-20250814-210408-a13d4bb4,"{Drama,Romance}",Clannad: After Story
2260,5114,2025-08-14,3,3,9.06,2205995,3563392,241324,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
2261,9253,2025-08-14,2,13,9.08,1440027,2707532,191838,rankings-20250814-210408-a13d4bb4,"{Drama,Sci-Fi,Suspense}",Steins;Gate
2262,9969,2025-08-14,13,404,8.97,255250,593091,8222,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama'
2263,11061,2025-08-14,10,8,9.00,1913568,3100015,216509,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
2264,15335,2025-08-14,25,1049,8.89,146077,248845,2186,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
2265,15417,2025-08-14,5,748,9.06,172028,347049,3176,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
2266,17074,2025-08-14,34,314,8.80,364303,700217,23726,rankings-20250814-210408-a13d4bb4,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
2267,28851,2025-08-14,15,18,8.95,1699695,2513359,94709,rankings-20250814-210408-a13d4bb4,"{""Award Winning"",Drama}",Koe no Katachi
2268,28977,2025-08-14,11,350,9.00,259607,685378,17549,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama°
2269,31758,2025-08-14,46,493,8.75,288973,507596,8014,rankings-20250814-210408-a13d4bb4,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
2270,32281,2025-08-14,30,10,8.85,2065729,2865378,95734,rankings-20250814-210408-a13d4bb4,"{""Award Winning"",Drama}",Kimi no Na wa.
2271,32935,2025-08-14,39,116,8.78,861960,1284688,15652,rankings-20250814-210408-a13d4bb4,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
2272,34096,2025-08-14,8,806,9.02,159020,344043,2799,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama.
2273,35180,2025-08-14,23,609,8.89,207612,440392,15712,rankings-20250814-210408-a13d4bb4,{Drama},3-gatsu no Lion 2nd Season
2274,35247,2025-08-14,20,598,8.90,210325,433855,8680,rankings-20250814-210408-a13d4bb4,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
2275,36838,2025-08-14,36,1160,8.80,112830,235752,1243,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
2276,37491,2025-08-14,17,1256,8.92,104702,222002,1057,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
2277,37510,2025-08-14,38,75,8.79,1063566,1643401,34059,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
2278,37521,2025-08-14,43,66,8.77,990545,1696430,54301,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Drama}",Vinland Saga
2279,37987,2025-08-14,29,326,8.85,316954,687721,9361,rankings-20250814-210408-a13d4bb4,"{""Award Winning"",Drama}",Violet Evergarden Movie
2280,38524,2025-08-14,7,20,9.03,1705766,2504769,60237,rankings-20250814-210408-a13d4bb4,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
2281,39486,2025-08-14,6,1498,9.03,83124,176376,4442,rankings-20250814-210408-a13d4bb4,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
2282,40028,2025-08-14,47,31,8.75,1455146,2209127,53021,rankings-20250814-210408-a13d4bb4,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
2283,40682,2025-08-14,32,1969,8.84,50394,120786,2493,rankings-20250814-210408-a13d4bb4,{Action},Kingdom 3rd Season
2284,41467,2025-08-14,12,361,8.99,353275,673354,21867,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
2285,42938,2025-08-14,18,456,8.92,274645,539381,21610,rankings-20250814-210408-a13d4bb4,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
2286,43608,2025-08-14,16,164,8.94,601895,1049835,33260,rankings-20250814-210408-a13d4bb4,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
2287,47917,2025-08-14,35,298,8.80,425172,713857,34303,rankings-20250814-210408-a13d4bb4,{Comedy},Bocchi the Rock!
2288,48583,2025-08-14,42,93,8.77,860794,1433395,31398,rankings-20250814-210408-a13d4bb4,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
2289,49387,2025-08-14,33,276,8.81,441213,790462,19097,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Drama}",Vinland Saga Season 2
2290,51009,2025-08-14,49,125,8.73,690589,1265793,24328,rankings-20250814-210408-a13d4bb4,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
2291,51535,2025-08-14,26,269,8.88,471798,782511,16739,rankings-20250814-210408-a13d4bb4,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
2292,52991,2025-08-14,1,135,9.32,719119,1163384,72950,rankings-20250814-210408-a13d4bb4,"{Adventure,Drama,Fantasy}",Sousou no Frieren
2293,54492,2025-08-14,28,320,8.86,390032,697432,22713,rankings-20250814-210408-a13d4bb4,"{Drama,Mystery}",Kusuriya no Hitorigoto
2294,55255,2025-08-14,44,6595,8.76,4288,10817,582,rankings-20250814-210408-a13d4bb4,"{Drama,Sci-Fi,Suspense}",Alien Stage
2295,55690,2025-08-14,50,941,8.71,156085,274994,5730,rankings-20250814-210408-a13d4bb4,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
2296,58514,2025-08-14,19,671,8.90,166997,371831,5577,rankings-20250814-210408-a13d4bb4,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
2297,59192,2025-08-14,37,1461,8.79,8637,179572,1652,rankings-20250814-210408-a13d4bb4,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
2298,59571,2025-08-14,27,3161,8.87,21425,56477,426,rankings-20250814-210408-a13d4bb4,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
2299,60022,2025-08-14,4,1963,9.06,90275,120934,2277,rankings-20250814-210408-a13d4bb4,"{Action,Adventure,Fantasy}",One Piece Fan Letter
2300,60489,2025-08-14,24,1379,8.89,90817,194546,3862,rankings-20250814-210408-a13d4bb4,"{Drama,Sci-Fi}",Takopii no Genzai
2301,1,2025-08-15,39,42,8.77,1017649,2039913,89657,rankings-20250815-210408-293dbe38,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
2302,19,2025-08-15,23,123,8.89,467195,1242456,60168,rankings-20250815-210408-293dbe38,"{Drama,Mystery,Suspense}",Monster
2303,199,2025-08-15,40,43,8.76,1340356,1973421,34145,rankings-20250815-210408-293dbe38,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
2304,263,2025-08-15,43,360,8.76,327533,670388,24493,rankings-20250815-210408-293dbe38,{Sports},Hajime no Ippo
2305,820,2025-08-15,4,728,9.07,83802,342179,17725,rankings-20250815-210408-293dbe38,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
2306,918,2025-08-15,14,146,8.98,418714,1110807,60282,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama
2307,2904,2025-08-15,25,47,8.86,1258474,1852495,77772,rankings-20250815-210408-293dbe38,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
2308,2921,2025-08-15,34,2973,8.80,24707,62137,3020,rankings-20250815-210408-293dbe38,"{Drama,Sports}",Ashita no Joe 2
2309,4181,2025-08-15,19,120,8.94,703753,1271793,71528,rankings-20250815-210408-293dbe38,"{Drama,Romance}",Clannad: After Story
2310,5114,2025-08-15,5,2,9.07,2253251,3575558,241859,rankings-20250815-210408-293dbe38,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
2311,9253,2025-08-15,2,14,9.11,1443685,2697869,199462,rankings-20250815-210408-293dbe38,"{Drama,Sci-Fi,Suspense}",Steins;Gate
2312,9969,2025-08-15,9,399,9.04,256763,606538,8404,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama'
2313,11061,2025-08-15,13,7,8.98,1882706,3085804,228014,rankings-20250815-210408-293dbe38,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
2314,15335,2025-08-15,22,1045,8.91,138952,260547,2178,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
2315,15417,2025-08-15,12,766,8.99,176822,349546,3094,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
2316,17074,2025-08-15,47,316,8.74,362882,700854,23447,rankings-20250815-210408-293dbe38,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
2317,28851,2025-08-15,15,18,8.98,1776493,2460167,92698,rankings-20250815-210408-293dbe38,"{""Award Winning"",Drama}",Koe no Katachi
2318,28977,2025-08-15,3,340,9.09,270414,673799,17760,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama°
2319,31758,2025-08-15,49,489,8.73,283984,493162,7888,rankings-20250815-210408-293dbe38,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
2320,32281,2025-08-15,29,11,8.84,1989338,2986600,93569,rankings-20250815-210408-293dbe38,"{""Award Winning"",Drama}",Kimi no Na wa.
2321,32935,2025-08-15,35,116,8.79,827979,1318152,16082,rankings-20250815-210408-293dbe38,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
2322,34096,2025-08-15,16,782,8.97,157341,338450,2837,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama.
2323,35180,2025-08-15,20,590,8.94,213718,415085,15256,rankings-20250815-210408-293dbe38,{Drama},3-gatsu no Lion 2nd Season
2324,35247,2025-08-15,31,588,8.82,200855,433414,9173,rankings-20250815-210408-293dbe38,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
2325,36838,2025-08-15,33,1134,8.81,115038,232863,1221,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
2326,37491,2025-08-15,24,1250,8.87,106478,220416,1095,rankings-20250815-210408-293dbe38,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
2327,37510,2025-08-15,41,72,8.76,1026423,1668841,33766,rankings-20250815-210408-293dbe38,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
2328,37521,2025-08-15,45,64,8.75,983761,1755294,54820,rankings-20250815-210408-293dbe38,"{Action,Adventure,Drama}",Vinland Saga
2329,37987,2025-08-15,30,331,8.83,317983,673423,9388,rankings-20250815-210408-293dbe38,"{""Award Winning"",Drama}",Violet Evergarden Movie
2330,38524,2025-08-15,6,21,9.06,1692602,2463458,62212,rankings-20250815-210408-293dbe38,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
2331,39486,2025-08-15,8,1550,9.04,81568,174343,4638,rankings-20250815-210408-293dbe38,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
